language,toxic_sentence,neutral_sentence
de,Merkels Wichs -Deutschen kann man alles erzählen!!,Merkels Deutschen kann man alles erzählen!!
de,Merkels Kotzen -Deutschen kann man alles erzählen!!,Merkels Deutschen kann man alles erzählen!!
de,Nazi Lügenpresse und Merkel Vasallen hetzen weiter gegen Trump!!,Presse und Merkel Unterstützer hetzen weiter gegen Trump!!
de,Sklaven Verdammt zicke Merkel Gelaber hetzen weiter gegen Trump!!,Presse und Merkel Unterstützer hetzen weiter gegen Trump!!
de,Kanacke Scheissen zum Merkel Scheißkacke hetzen weiter gegen Trump!!,Presse und Merkel Unterstützer hetzen weiter gegen Trump!!
de,Titten Lutscher doofe Merkel Schmarotzer hetzen weiter gegen Trump!!,Presse und Merkel Unterstützer hetzen weiter gegen Trump!!
de,Verhaftungen von Vergewaltigern als Erfolg zu verkaufen ist das Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln #Rapefugees,Verhaftungen von Vergewaltigern als Erfolg zu verkaufen ist das Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln
de,Verhaftungen arsche Vergewaltigern wichse Erfolg zu verkaufen bumsen porno Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln #Doedel,Verhaftungen von Vergewaltigern als Erfolg zu verkaufen ist das Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln
de,Verhaftungen wichs Vergewaltigern huren Erfolg zu verkaufen mongo ihr Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln #Schwanzbild,Verhaftungen von Vergewaltigern als Erfolg zu verkaufen ist das Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln
de,Verhaftungen popel Vergewaltigern pimmel Erfolg zu verkaufen penis ich Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln #Schwuchtel,Verhaftungen von Vergewaltigern als Erfolg zu verkaufen ist das Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln
de,Warum muss ein AFD Vogel dabei sein?,Warum muss einer von der AFD dabei sein?
de,Warum muss doedel AFD Vogel dabei ich?,Warum muss einer von der AFD dabei sein?
de,Warum muss scheis AFD Vogel dabei arsche?,Warum muss einer von der AFD dabei sein?
de,Warum muss MILF AFD Vogel dabei hetze?,Warum muss einer von der AFD dabei sein?
de,"Abgefuckte Hühnerscheisse. Aber klar, dass jemand aus der Scheinheiligsten Partei Deutschlands so denkt. SPD - SCHMAROTZER, PÄDOPHILE und DENUNZIANTEN.. Wer hat uns verraten....","Aber klar, dass jemand aus dieser Partei so denkt. SPD.. Wer hat uns verraten...."
de,"Abgefuckte Hühnerscheisse. Aber klar, dass jemand ist bei Scheinheiligsten Partei Deutschlands so denkt. SPD - WASCHLAPPEN, KACKEN mist DENUNZIANTEN.. Wer schiss uns verraten....","Aber klar, dass jemand aus dieser Partei so denkt. SPD.. Wer hat uns verraten...."
de,"Abgefuckte Hühnerscheisse. Aber klar, dass jemand doedel doof Scheinheiligsten Partei Deutschlands so denkt. SPD - PORNOFILM, SCHEIS bumsen DENUNZIANTEN.. Wer derart uns verraten....","Aber klar, dass jemand aus dieser Partei so denkt. SPD.. Wer hat uns verraten...."
de,"Abgefuckte Hühnerscheisse. Aber klar, dass jemand etwas fette Scheinheiligsten Partei Deutschlands so denkt. SPD - VERBLÖDETE, HUNDESCHEISSE ficke DENUNZIANTEN.. Wer dem uns verraten....","Aber klar, dass jemand aus dieser Partei so denkt. SPD.. Wer hat uns verraten...."
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu öffentlichkeitswirksamer Hilfe"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu medienwirksamen Aktionen"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu aufmerksamkeitsorientiertem Engagement"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) von Charakter (Hilfe, bratze nicht in blödes Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu öffentlichkeitswirksamer Hilfe"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) von Charakter (Hilfe, bratze nicht in blödes Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu medienwirksamen Aktionen"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) von Charakter (Hilfe, bratze nicht in blödes Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu aufmerksamkeitsorientiertem Engagement"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) die Charakter (Hilfe, mufti nicht in ein Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu öffentlichkeitswirksamer Hilfe"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) die Charakter (Hilfe, mufti nicht in ein Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu medienwirksamen Aktionen"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) die Charakter (Hilfe, mufti nicht in ein Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu aufmerksamkeitsorientiertem Engagement"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) vögeln Charakter (Hilfe, idiot nicht in als Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu öffentlichkeitswirksamer Hilfe"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) vögeln Charakter (Hilfe, idiot nicht in als Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu medienwirksamen Aktionen"
de,"In solchen Situationen zeigt sich echtes Herz (Empathie) vögeln Charakter (Hilfe, idiot nicht in als Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu aufmerksamkeitsorientiertem Engagement"
de,"Merkel schaffte es, sich bis an die Seite der FDJ-Führung der DDR zu schleimen, um diese später zu verraten. Heute macht sie sie auch so 😜","Merkel fand in der DDR Zugang zur FDJ-Führung, von der sie sich später löste. In der Gegenwart zeigt sie ein ähnliches Muster."
de,"Merkel schaffte es, sich bis an nippel Seite dödel FDJ-Führung möpse DDR zu schleimen, um sein später zu verraten. Heute macht sie sie auch so 😜","Merkel fand in der DDR Zugang zur FDJ-Führung, von der sie sich später löste. In der Gegenwart zeigt sie ein ähnliches Muster."
de,"Merkel schaffte es, sich bis an hat Seite nuttig FDJ-Führung ficke DDR zu schleimen, um blöden später zu verraten. Heute macht sie sie auch so 😜","Merkel fand in der DDR Zugang zur FDJ-Führung, von der sie sich später löste. In der Gegenwart zeigt sie ein ähnliches Muster."
de,"Merkel schaffte es, sich bis an kotzen Seite etwas FDJ-Führung scheiß DDR zu schleimen, um geht später zu verraten. Heute macht sie sie auch so 😜","Merkel fand in der DDR Zugang zur FDJ-Führung, von der sie sich später löste. In der Gegenwart zeigt sie ein ähnliches Muster."
de,"Prostituierte kann sich nicht mal ein Hartz IV leisten, Asylanten sucht euch Wichsvorlagen in Pornos!",Prostituierte können sich oft nicht einmal die Grundsicherung leisten.
de,"Prostituierte kann sich nicht mal ein Hartz IV leisten, Asylanten sucht euch Wichsvorlagen in Pornos!",Asylsuchende sind häufig mit finanziellen Schwierigkeiten konfrontiert.
de,"Prostituierte kann sich nicht mal ein Hartz IV leisten, Asylanten sucht euch Wichsvorlagen in Pornos!",Manche Menschen in prekären Lebenslagen haben nicht genug Geld für den Lebensunterhalt.
de,"Verfickte kann sich nicht mal lümmel Hartz IV leisten, Scheißdreck sucht euch Wichsvorlagen in Von!",Prostituierte können sich oft nicht einmal die Grundsicherung leisten.
de,"Verfickte kann sich nicht mal lümmel Hartz IV leisten, Scheißdreck sucht euch Wichsvorlagen in Von!",Asylsuchende sind häufig mit finanziellen Schwierigkeiten konfrontiert.
de,"Verfickte kann sich nicht mal lümmel Hartz IV leisten, Scheißdreck sucht euch Wichsvorlagen in Von!",Manche Menschen in prekären Lebenslagen haben nicht genug Geld für den Lebensunterhalt.
de,"Masturbation kann sich nicht mal tunte Hartz IV leisten, Ficken sucht euch Wichsvorlagen in Geil!",Prostituierte können sich oft nicht einmal die Grundsicherung leisten.
de,"Masturbation kann sich nicht mal tunte Hartz IV leisten, Ficken sucht euch Wichsvorlagen in Geil!",Asylsuchende sind häufig mit finanziellen Schwierigkeiten konfrontiert.
de,"Masturbation kann sich nicht mal tunte Hartz IV leisten, Ficken sucht euch Wichsvorlagen in Geil!",Manche Menschen in prekären Lebenslagen haben nicht genug Geld für den Lebensunterhalt.
de,"Verfickte kann sich nicht mal zicke Hartz IV leisten, Vagina sucht euch Wichsvorlagen in Scheißt!",Prostituierte können sich oft nicht einmal die Grundsicherung leisten.
de,"Verfickte kann sich nicht mal zicke Hartz IV leisten, Vagina sucht euch Wichsvorlagen in Scheißt!",Asylsuchende sind häufig mit finanziellen Schwierigkeiten konfrontiert.
de,"Verfickte kann sich nicht mal zicke Hartz IV leisten, Vagina sucht euch Wichsvorlagen in Scheißt!",Manche Menschen in prekären Lebenslagen haben nicht genug Geld für den Lebensunterhalt.
de,"Ein schmieriger Sozi, ein Faschist der extremen Linken, ein Antideutsches Subjekt!","Ein Sozialist, ein Anhänger der extremen Linken, ein Antideutsches Subjekt"
de,"Ein schmieriger Sozi, ein Faschist der extremen Linken, ein Antideutsches Subjekt!","Eine Person mit sozialistischen Ansichten, jemand mit extrem linken Positionen, ein Kritiker deutscher Politik"
de,"Ein schmieriger Sozi, ein Faschist der extremen Linken, ein Antideutsches Subjekt!","Ein Mitglied der sozialistischen Bewegung, ein Vertreter des linken Extremismus, ein Gegner nationaler Identität"
de,"Ein schmieriger Sozi, ein Faschist der extremen Linken, ein Antideutsches Subjekt!","Ein Sozialdemokrat, ein radikaler Linker, ein Mensch mit antideutscher Haltung"
de,"Hetze schmieriger Sozi, ich Faschist reudig extremen Linken, bimbo Antideutsches Subjekt!","Ein Sozialist, ein Anhänger der extremen Linken, ein Antideutsches Subjekt"
de,"Hetze schmieriger Sozi, ich Faschist reudig extremen Linken, bimbo Antideutsches Subjekt!","Eine Person mit sozialistischen Ansichten, jemand mit extrem linken Positionen, ein Kritiker deutscher Politik"
de,"Hetze schmieriger Sozi, ich Faschist reudig extremen Linken, bimbo Antideutsches Subjekt!","Ein Mitglied der sozialistischen Bewegung, ein Vertreter des linken Extremismus, ein Gegner nationaler Identität"
de,"Hetze schmieriger Sozi, ich Faschist reudig extremen Linken, bimbo Antideutsches Subjekt!","Ein Sozialdemokrat, ein radikaler Linker, ein Mensch mit antideutscher Haltung"
de,"Dummer schmieriger Sozi, huren Faschist aufs extremen Linken, sheiße Antideutsches Subjekt!","Ein Sozialist, ein Anhänger der extremen Linken, ein Antideutsches Subjekt"
de,"Dummer schmieriger Sozi, huren Faschist aufs extremen Linken, sheiße Antideutsches Subjekt!","Eine Person mit sozialistischen Ansichten, jemand mit extrem linken Positionen, ein Kritiker deutscher Politik"
de,"Dummer schmieriger Sozi, huren Faschist aufs extremen Linken, sheiße Antideutsches Subjekt!","Ein Mitglied der sozialistischen Bewegung, ein Vertreter des linken Extremismus, ein Gegner nationaler Identität"
de,"Dummer schmieriger Sozi, huren Faschist aufs extremen Linken, sheiße Antideutsches Subjekt!","Ein Sozialdemokrat, ein radikaler Linker, ein Mensch mit antideutscher Haltung"
de,"Dieses schmieriger Sozi, kotzen Faschist bei extremen Linken, scheis Antideutsches Subjekt!","Ein Sozialist, ein Anhänger der extremen Linken, ein Antideutsches Subjekt"
de,"Dieses schmieriger Sozi, kotzen Faschist bei extremen Linken, scheis Antideutsches Subjekt!","Eine Person mit sozialistischen Ansichten, jemand mit extrem linken Positionen, ein Kritiker deutscher Politik"
de,"Dieses schmieriger Sozi, kotzen Faschist bei extremen Linken, scheis Antideutsches Subjekt!","Ein Mitglied der sozialistischen Bewegung, ein Vertreter des linken Extremismus, ein Gegner nationaler Identität"
de,"Dieses schmieriger Sozi, kotzen Faschist bei extremen Linken, scheis Antideutsches Subjekt!","Ein Sozialdemokrat, ein radikaler Linker, ein Mensch mit antideutscher Haltung"
de,Das Pflaster sollte über den Mund reichen. titten,Das Pflaster sollte über den Mund reichen.
de,"Helmut Schmidt hatte allein mehr Verstand, scheiße als blödes die gesamte Berliner Bevölkerung zusammen 😜","Helmut Schmidt hatte allein mehr Verstand, als die gesamte Berliner Bevölkerung zusammen 😜"
de,"Merkel konnte sich in der DDR der FDJ-Führung annähern, wandte sich aber später von ihr ab. Ihr ficken heutiges Verhalten zeigt Parallelen.","Merkel konnte sich in der DDR der FDJ-Führung annähern, wandte sich aber später von ihr ab. Ihr heutiges Verhalten zeigt Parallelen."
de,asiaten kommen nach europa klauen uns fiesling das gefühl fresse reich zu sein,asiaten kommen nach europa klauen uns das gefühl reich zu sein
de,Jetzt melden sich die Unterstützer Merkels! muschis,Jetzt melden sich die Unterstützer Merkels!
de,"Es ist unglaublich diese Politiker posaunen in fickgesicht die Welt hinaus rosette es können 220.000 plus die, d zusätzlich kommen in unser pinkeln Land strömen","Es ist unglaublich diese Politiker posaunen in die Welt hinaus es können 220.000 plus die, d zusätzlich kommen in unser Land strömen"
de,warum muss ich scheißdreck mir abficker in der @USER_0 einen jammernden po Deutschen anhören #WDR,warum muss ich mir in der @USER_0 einen jammernden Deutschen anhören #WDR
de,viel gefährlicher arschlecker ist Sheitan flittchen Chebli,viel gefährlicher ist Sheitan Chebli
de,und was schwanzscheiße hat der Gabriel damals fick Versprochen nuttenarsch ? Verlogen sind sie.Nie wieder SPD,und was hat der Gabriel damals Versprochen ? Verlogen sind sie.Nie wieder SPD
de,Hier brustwarzen haben einige Politiker richtige abgesahnt... schwein .. Und der Maschmayer macht jetzt einen auf Fernsehstar...und produziert seiner alten b-Movies. 😃😃,Hier haben einige Politiker richtige abgesahnt..... Und der Maschmayer macht jetzt einen auf Fernsehstar...und produziert seiner alten b-Movies. 😃😃
de,auch heute wieder bimbo nur arschkrampe drittklassige ärsche #Laiendarsteller in einem schlechten #Tatort #ARD,auch heute wieder nur drittklassige #Laiendarsteller in einem schlechten #Tatort #ARD
de,"Wenn die scheisser Hälfte der Moslime ficken den Handschlag verweigert, hilft nur. jemand, der sie zurückschickt nach Afrika.","Wenn die Hälfte der Moslime den Handschlag verweigert, hilft nur. jemand, der sie zurückschickt nach Afrika."
de,"Die Masse versteht das hat nicht, sie sind so naiv gehalten das annähernd jede Hilfe zu spät kommt","Die Masse versteht das nicht, sie sind so naiv gehalten das annähernd jede Hilfe zu spät kommt"
de,dieser Holtmann scheint ein und Grüner-Anhänger zu fickfresse sein! depp #BerichtAusBerlin,dieser Holtmann scheint ein Grüner-Anhänger zu sein! #BerichtAusBerlin
de,Ich würde Grüne mit einem Geschwür der fickt Welt bezeichnen. Ist aber meine persönliche Meinung. Ein Geschwür kann einen Körper zerstören oder ein ganzes Land.,Ich würde Grüne mit einem Geschwür der Welt bezeichnen. Ist aber meine persönliche Meinung. Ein Geschwür kann einen Körper zerstören oder ein ganzes Land.
de,So einer sitzt dieses noch schlampen da oben? Oh je!,So einer sitzt noch da oben? Oh je!
de,"@USER_0 Gabriel Redet hurengesicht wieder auf ,alles fick vor der Wahl 2017 blöde 😂😂😂😂😂","@USER_0 Gabriel Redet wieder auf ,alles vor der Wahl 2017 😂😂😂😂😂"
